From_Category,To_Category,Ratio_of_human_to_shortest
C0090,C0103,1.0
C0090,C0105,1.5294117647058825
C0090,C0109,1.0
C0090,C0110,1.0
C0090,C0113,1.6666666666666667
C0090,C0115,1.5
C0090,C0117,1.8089887640449438
C0090,C0118,1.6481481481481481
C0090,C0119,1.9137931034482758
C0090,C0121,1.6363636363636362
C0090,C0122,1.5999999999999999
C0090,C0123,1.7857142857142858
C0090,C0124,1.8823529411764706
C0090,C0125,1.0
C0090,C0126,3.5000000000000004
C0090,C0127,1.6666666666666667
C0090,C0129,2.1250000000000004
C0090,C0130,1.25
C0090,C0132,2.0
C0090,C0133,1.9487179487179487
C0090,C0134,1.5
C0090,C0135,1.608695652173913
C0090,C0136,2.0
C0090,C0138,1.25
C0090,C0139,1.6595744680851063
C0090,C0140,2.0
C0090,C0143,1.4166666666666667
C0090,C0144,1.9473684210526319
C0090,C0145,2.4
C0090,C0146,2.6666666666666665
C0091,C0001,1.7413793103448276
C0091,C0002,1.25
C0091,C0003,1.888888888888889
C0091,C0004,1.6818181818181814
C0091,C0005,1.4761904761904763
C0091,C0006,2.826086956521739
C0091,C0007,1.6749999999999998
C0091,C0008,1.5303030303030303
C0091,C0009,1.53125
C0091,C0010,1.0
C0091,C0011,1.368421052631579
C0091,C0012,1.6666666666666667
C0091,C0013,1.222222222222222
C0091,C0014,1.4807692307692306
C0091,C0015,1.8749999999999998
C0091,C0016,1.8237547892720305
C0091,C0017,1.25
C0091,C0019,2.142857142857143
C0091,C0021,1.0
C0091,C0026,1.0
C0091,C0028,2.090909090909091
C0091,C0031,1.375
C0091,C0032,1.0
C0091,C0033,1.0
C0091,C0034,3.1538461538461537
C0091,C0035,1.0
C0091,C0039,4.666666666666667
C0091,C0041,1.0
C0091,C0042,1.6666666666666667
C0091,C0043,1.8333333333333333
C0091,C0045,1.0
C0091,C0047,1.3333333333333333
C0091,C0048,1.0
C0091,C0049,1.625
C0091,C0051,1.4838709677419355
C0091,C0052,2.238095238095238
C0091,C0053,1.2105263157894737
C0091,C0054,1.4166666666666667
C0091,C0055,1.5625000000000002
C0091,C0056,1.125
C0091,C0058,1.5
C0091,C0060,1.5
C0091,C0061,1.4444444444444444
C0091,C0062,1.0
C0091,C0064,1.0
C0091,C0067,2.0
C0091,C0068,1.0
C0091,C0070,1.1818181818181819
C0091,C0072,1.6666666666666667
C0091,C0078,1.0
C0091,C0084,1.368421052631579
C0091,C0088,1.0
C0091,C0089,1.6666666666666667
C0091,C0092,1.3333333333333333
C0091,C0093,2.0
C0091,C0098,1.1428571428571428
C0091,C0102,2.625
C0091,C0104,1.0
C0091,C0105,1.3333333333333333
C0091,C0106,1.0
C0091,C0107,1.0
C0091,C0109,1.2500000000000002
C0091,C0111,2.0454545454545454
C0091,C0112,1.75
C0091,C0114,1.5
C0091,C0117,2.0344827586206895
C0091,C0118,1.983606557377049
C0091,C0119,1.5752212389380529
C0091,C0120,1.6666666666666667
C0091,C0121,1.4827586206896552
C0091,C0122,1.2
C0091,C0123,1.5
C0091,C0125,2.0
C0091,C0126,2.1818181818181817
C0091,C0128,1.0
C0091,C0129,2.5
C0091,C0131,1.3333333333333333
C0091,C0132,1.4285714285714286
C0091,C0133,1.75
C0091,C0134,2.7272727272727275
C0091,C0135,1.888888888888889
C0091,C0137,1.75
C0091,C0138,3.6666666666666665
C0091,C0139,1.8965517241379308
C0091,C0143,1.4193548387096775
C0091,C0144,1.4909090909090907
C0091,C0146,1.9259259259259258
C0092,C0001,1.7437106918238994
C0092,C0002,1.0
C0092,C0003,2.0833333333333335
C0092,C0004,2.0357142857142856
C0092,C0005,1.722222222222222
C0092,C0006,1.2307692307692308
C0092,C0007,1.925
C0092,C0008,1.8163265306122451
C0092,C0009,1.6046511627906976
C0092,C0010,2.777777777777778
C0092,C0011,1.3076923076923077
C0092,C0012,2.3333333333333335
C0092,C0013,1.4666666666666666
C0092,C0014,1.3636363636363638
C0092,C0015,1.6756756756756757
C0092,C0016,1.723684210526316
C0092,C0017,1.0
C0092,C0019,1.6875
C0092,C0020,4.5
C0092,C0021,1.25
C0092,C0028,2.75
C0092,C0030,2.1
C0092,C0031,1.7857142857142858
C0092,C0033,1.1428571428571428
C0092,C0035,1.3333333333333333
C0092,C0038,2.25
C0092,C0041,1.625
C0092,C0042,1.5555555555555556
C0092,C0044,1.6666666666666667
C0092,C0045,2.0
C0092,C0046,2.6666666666666665
C0092,C0048,3.0
C0092,C0049,1.620689655172414
C0092,C0050,1.6
C0092,C0051,2.4285714285714284
C0092,C0052,1.8823529411764706
C0092,C0053,1.4857142857142858
C0092,C0054,1.4444444444444444
C0092,C0055,1.631578947368421
C0092,C0056,2.230769230769231
C0092,C0057,2.0
C0092,C0058,1.0
C0092,C0059,2.3870967741935485
C0092,C0060,3.5
C0092,C0062,1.8499999999999999
C0092,C0063,1.1666666666666667
C0092,C0065,1.5
C0092,C0067,1.6
C0092,C0068,2.0
C0092,C0069,3.0
C0092,C0070,1.0
C0092,C0071,1.6666666666666667
C0092,C0072,1.8
C0092,C0073,1.3333333333333333
C0092,C0074,1.4444444444444444
C0092,C0076,3.4166666666666665
C0092,C0079,1.5
C0092,C0081,1.3
C0092,C0083,1.3333333333333333
C0092,C0087,1.5
C0092,C0089,1.5
C0092,C0090,1.3333333333333333
C0092,C0092,1.3333333333333333
C0092,C0096,1.3333333333333333
C0092,C0097,1.0
C0092,C0098,1.4000000000000001
C0092,C0102,1.3333333333333333
C0092,C0103,1.0
C0092,C0104,1.0
C0092,C0105,1.5454545454545454
C0092,C0108,1.5
C0092,C0111,1.3333333333333333
C0092,C0112,1.0
C0092,C0114,1.3333333333333333
C0092,C0115,2.4444444444444446
C0092,C0116,1.5
C0092,C0117,1.9342105263157894
C0092,C0118,1.5806451612903223
C0092,C0119,1.4666666666666666
C0092,C0120,1.4999999999999998
C0092,C0121,2.857142857142857
C0092,C0122,1.3333333333333333
C0092,C0123,1.625
C0092,C0124,1.0
C0092,C0126,1.8
C0092,C0128,1.3333333333333333
C0092,C0129,2.2857142857142856
C0092,C0130,2.0
C0092,C0133,2.076923076923077
C0092,C0134,2.375
C0092,C0135,1.25
C0092,C0137,1.4545454545454546
C0092,C0139,1.5454545454545454
C0092,C0140,1.6666666666666667
C0092,C0143,1.5714285714285714
C0092,C0144,1.375
C0093,C0001,1.8446069469835467
C0093,C0002,1.7142857142857142
C0093,C0003,1.4
C0093,C0004,2.5000000000000004
C0093,C0005,2.0652173913043477
C0093,C0006,1.6666666666666667
C0093,C0007,1.6190476190476188
C0093,C0008,1.7990430622009568
C0093,C0009,1.756756756756757
C0093,C0010,1.7619047619047619
C0093,C0011,1.8499999999999999
C0093,C0013,1.4583333333333335
C0093,C0014,1.392857142857143
C0093,C0015,2.4782608695652173
C0093,C0016,2.0409836065573774
C0093,C0017,1.7142857142857142
C0093,C0019,1.0
C0093,C0020,1.6666666666666667
C0093,C0023,1.3333333333333333
C0093,C0025,1.5
C0093,C0026,4.222222222222222
C0093,C0028,1.0
C0093,C0031,1.625
C0093,C0033,1.0
C0093,C0035,1.6666666666666667
C0093,C0040,2.0
C0093,C0043,2.0
C0093,C0045,1.0
C0093,C0047,1.3333333333333333
C0093,C0048,1.6666666666666667
C0093,C0049,2.1818181818181817
C0093,C0051,1.9333333333333333
C0093,C0052,2.25
C0093,C0053,1.6428571428571428
C0093,C0054,1.0
C0093,C0055,2.0833333333333335
C0093,C0056,1.7727272727272725
C0093,C0057,1.3333333333333333
C0093,C0058,2.3333333333333335
C0093,C0059,1.7241379310344829
C0093,C0060,3.0
C0093,C0061,1.8125
C0093,C0062,1.3
C0093,C0064,1.75
C0093,C0065,1.5
C0093,C0067,2.0
C0093,C0068,1.7777777777777777
C0093,C0074,1.4285714285714286
C0093,C0075,1.0
C0093,C0076,1.9333333333333333
C0093,C0078,1.6666666666666667
C0093,C0080,1.5
C0093,C0081,1.1666666666666667
C0093,C0083,2.1250000000000004
C0093,C0085,1.5
C0093,C0086,2.142857142857143
C0093,C0087,1.6666666666666667
C0093,C0088,1.6666666666666667
C0093,C0089,1.3888888888888888
C0093,C0092,1.0
C0093,C0093,2.0
C0093,C0096,1.6666666666666667
C0093,C0101,1.0
C0093,C0102,1.3333333333333333
C0093,C0105,1.222222222222222
C0093,C0108,1.6666666666666667
C0093,C0109,1.3333333333333333
C0093,C0115,2.588235294117647
C0093,C0116,2.1666666666666665
C0093,C0117,2.066666666666667
C0093,C0118,2.3243243243243246
C0093,C0119,1.5714285714285714
C0093,C0120,1.2
C0093,C0121,2.6153846153846154
C0093,C0122,2.0
C0093,C0123,2.0833333333333335
C0093,C0124,1.8333333333333333
C0093,C0125,2.0833333333333335
C0093,C0128,1.6666666666666667
C0093,C0129,3.5555555555555554
C0093,C0130,1.0
C0093,C0131,2.111111111111111
C0093,C0132,1.5999999999999999
C0093,C0133,1.6666666666666667
C0093,C0134,1.125
C0093,C0135,2.2222222222222223
C0093,C0137,1.3333333333333333
C0093,C0138,1.6666666666666667
C0093,C0139,2.5357142857142856
C0093,C0142,1.5
C0093,C0143,1.0
C0093,C0144,1.5999999999999999
C0093,C0145,2.5
C0093,C0146,1.0
C0094,C0001,1.632034632034632
C0094,C0003,1.5
C0094,C0004,1.15
C0094,C0005,1.5555555555555556
C0094,C0006,1.7142857142857142
C0094,C0007,1.5789473684210527
C0094,C0008,1.6714285714285715
C0094,C0009,1.8157894736842106
C0094,C0011,1.4
C0094,C0012,2.6666666666666665
C0094,C0013,1.5
C0094,C0014,2.217391304347826
C0094,C0015,1.4
C0094,C0016,1.5925925925925926
C0094,C0021,1.5
C0094,C0030,1.3333333333333333
C0094,C0031,1.1176470588235297
C0094,C0034,2.0
C0094,C0035,1.5
C0094,C0042,1.8333333333333333
C0094,C0043,1.25
C0094,C0045,1.0
C0094,C0050,1.6666666666666667
C0094,C0051,1.6666666666666667
C0094,C0053,1.7
C0094,C0055,1.75
C0094,C0057,1.0
C0094,C0058,1.222222222222222
C0094,C0059,1.0
C0094,C0061,2.25
C0094,C0062,2.0
C0094,C0063,1.5
C0094,C0065,2.0
C0094,C0067,3.5
C0094,C0068,1.3333333333333333
C0094,C0070,1.0
C0094,C0072,1.4
C0094,C0073,1.5333333333333332
C0094,C0074,1.5
C0094,C0081,1.5
C0094,C0085,1.3333333333333333
C0094,C0088,1.5
C0094,C0099,2.4
C0094,C0102,3.5
C0094,C0103,1.5
C0094,C0105,1.0
C0094,C0108,1.75
C0094,C0114,1.4
C0094,C0117,1.7714285714285714
C0094,C0118,1.125
C0094,C0119,1.2857142857142856
C0094,C0121,2.3333333333333335
C0094,C0122,1.1666666666666667
C0094,C0126,3.5
C0094,C0129,1.5
C0094,C0132,1.0
C0094,C0133,1.0
C0094,C0135,2.2
C0094,C0136,2.0
C0094,C0137,1.7777777777777777
C0094,C0138,1.0
C0094,C0139,1.25
C0094,C0140,1.0
C0094,C0143,1.0
C0094,C0144,1.4
C0095,C0001,1.6473214285714284
C0095,C0003,1.0
C0095,C0004,1.0
C0095,C0005,1.6818181818181817
C0095,C0006,1.4615384615384615
C0095,C0007,2.0930232558139537
C0095,C0008,1.6981132075471699
C0095,C0009,1.6875
C0095,C0010,1.5333333333333334
C0095,C0011,1.2500000000000002
C0095,C0012,2.0
C0095,C0014,1.5238095238095237
C0095,C0016,1.4339622641509435
C0095,C0020,1.0
C0095,C0028,1.0
C0095,C0031,1.0
C0095,C0032,1.5555555555555556
C0095,C0035,1.25
C0095,C0038,1.25
C0095,C0041,1.5
C0095,C0042,2.272727272727273
C0095,C0045,1.5
C0095,C0046,1.75
C0095,C0049,1.25
C0095,C0051,1.9166666666666667
C0095,C0053,2.0
C0095,C0055,1.0
C0095,C0057,1.7777777777777777
C0095,C0059,1.6666666666666667
C0095,C0062,2.0
C0095,C0067,1.5
C0095,C0068,2.3333333333333335
C0095,C0073,1.0
C0095,C0078,1.5333333333333334
C0095,C0080,1.0
C0095,C0081,1.4
C0095,C0102,1.5
C0095,C0104,1.6666666666666667
C0095,C0105,1.0
C0095,C0117,1.5
C0095,C0118,1.2857142857142858
C0095,C0119,1.4615384615384615
C0095,C0120,1.1666666666666667
C0095,C0121,1.9166666666666667
C0095,C0123,1.0
C0095,C0125,1.5
C0095,C0130,1.0
C0095,C0133,1.2
C0095,C0134,2.3333333333333335
C0095,C0135,1.4444444444444444
C0095,C0139,1.2857142857142858
C0095,C0143,1.5
C0095,C0144,1.4444444444444444
C0096,C0001,1.7354409317803663
C0096,C0002,1.6666666666666667
C0096,C0003,2.0454545454545454
C0096,C0004,1.4285714285714286
C0096,C0005,2.3783783783783785
C0096,C0006,1.1764705882352942
C0096,C0007,1.473684210526316
C0096,C0008,1.839779005524862
C0096,C0009,1.6964285714285714
C0096,C0010,1.846153846153846
C0096,C0011,1.2727272727272727
C0096,C0012,1.5555555555555556
C0096,C0013,1.4285714285714286
C0096,C0014,1.3666666666666667
C0096,C0015,2.2142857142857144
C0096,C0016,1.875
C0096,C0017,1.6666666666666667
C0096,C0019,1.6666666666666667
C0096,C0020,2.8
C0096,C0022,1.9090909090909092
C0096,C0023,1.0
C0096,C0024,1.75
C0096,C0029,1.0
C0096,C0031,1.5416666666666667
C0096,C0032,1.2
C0096,C0034,1.0
C0096,C0035,1.2
C0096,C0038,1.0
C0096,C0040,1.25
C0096,C0041,2.6666666666666665
C0096,C0042,1.3333333333333333
C0096,C0043,1.0
C0096,C0045,2.0
C0096,C0049,1.6538461538461537
C0096,C0051,2.882352941176471
C0096,C0052,1.625
C0096,C0053,1.5263157894736843
C0096,C0054,1.5833333333333335
C0096,C0055,2.3076923076923075
C0096,C0056,1.9444444444444444
C0096,C0057,1.4
C0096,C0059,1.5294117647058825
C0096,C0061,2.0
C0096,C0062,1.4500000000000002
C0096,C0065,1.6315789473684212
C0096,C0067,1.7777777777777777
C0096,C0068,2.0909090909090904
C0096,C0071,1.5
C0096,C0072,1.5
C0096,C0073,1.75
C0096,C0074,1.3333333333333333
C0096,C0076,1.846153846153846
C0096,C0081,1.2500000000000002
C0096,C0082,1.3333333333333333
C0096,C0087,1.3333333333333333
C0096,C0089,1.4166666666666667
C0096,C0090,1.6666666666666667
C0096,C0093,1.6666666666666667
C0096,C0096,1.25
C0096,C0097,1.2
C0096,C0098,1.375
C0096,C0101,1.0
C0096,C0102,1.6666666666666667
C0096,C0104,1.2
C0096,C0105,1.1666666666666667
C0096,C0108,1.3333333333333333
C0096,C0109,1.4545454545454546
C0096,C0110,1.6666666666666667
C0096,C0111,1.5
C0096,C0113,1.0
C0096,C0114,1.5
C0096,C0115,2.875
C0096,C0117,2.212121212121212
C0096,C0118,1.7037037037037037
C0096,C0119,1.6078431372549018
C0096,C0120,1.5454545454545454
C0096,C0121,5.5
C0096,C0122,1.4285714285714286
C0096,C0123,2.375
C0096,C0127,1.6666666666666667
C0096,C0129,2.125
C0096,C0131,2.111111111111111
C0096,C0133,1.842105263157895
C0096,C0135,1.5454545454545454
C0096,C0137,5.125
C0096,C0138,1.6666666666666667
C0096,C0139,1.7608695652173914
C0096,C0140,1.0
C0096,C0141,1.5
C0096,C0142,1.0
C0096,C0143,1.5
C0096,C0144,1.7575757575757576
C0096,C0145,1.0
C0097,C0001,1.7430555555555556
C0097,C0002,2.0
C0097,C0003,1.6666666666666667
C0097,C0004,1.5263157894736843
C0097,C0005,1.5714285714285714
C0097,C0006,1.2
C0097,C0007,1.9743589743589745
C0097,C0008,1.6206896551724137
C0097,C0009,1.3333333333333333
C0097,C0010,1.6666666666666667
C0097,C0011,1.5999999999999999
C0097,C0013,1.1666666666666667
C0097,C0014,1.7547169811320755
C0097,C0015,1.5
C0097,C0016,1.9640287769784175
C0097,C0017,2.0
C0097,C0021,1.6666666666666667
C0097,C0023,1.0
C0097,C0025,1.3333333333333333
C0097,C0026,1.6666666666666667
C0097,C0028,1.0
C0097,C0031,1.6923076923076923
C0097,C0034,1.3333333333333333
C0097,C0035,1.0
C0097,C0036,1.25
C0097,C0038,1.6315789473684212
C0097,C0040,3.3333333333333335
C0097,C0041,2.7142857142857144
C0097,C0042,2.6666666666666665
C0097,C0047,1.0
C0097,C0048,1.3333333333333333
C0097,C0049,1.25
C0097,C0051,1.9230769230769234
C0097,C0052,1.1666666666666667
C0097,C0053,1.5454545454545454
C0097,C0055,1.5
C0097,C0056,1.0909090909090908
C0097,C0057,1.25
C0097,C0058,1.5
C0097,C0059,2.444444444444444
C0097,C0060,2.3333333333333335
C0097,C0061,1.3333333333333333
C0097,C0062,1.5
C0097,C0063,1.8333333333333333
C0097,C0064,2.6666666666666665
C0097,C0068,1.3333333333333333
C0097,C0076,1.6666666666666667
C0097,C0081,1.5
C0097,C0082,1.0
C0097,C0085,1.5
C0097,C0086,2.3333333333333335
C0097,C0088,1.1666666666666667
C0097,C0096,1.6666666666666667
C0097,C0097,1.1428571428571428
C0097,C0098,1.6666666666666667
C0097,C0105,1.6153846153846154
C0097,C0107,3.5
C0097,C0108,1.842105263157895
C0097,C0110,2.3333333333333335
C0097,C0111,1.9090909090909092
C0097,C0114,1.2352941176470589
C0097,C0117,2.047619047619048
C0097,C0118,1.5263157894736843
C0097,C0119,1.9333333333333333
C0097,C0120,1.2
C0097,C0121,2.125
C0097,C0122,1.0
C0097,C0123,1.5
C0097,C0124,1.5
C0097,C0129,2.0
C0097,C0131,1.25
C0097,C0132,1.5
C0097,C0133,1.8333333333333333
C0097,C0135,1.8333333333333333
C0097,C0137,2.7857142857142856
C0097,C0139,1.5000000000000002
C0097,C0140,1.6
C0097,C0143,2.2222222222222223
C0097,C0144,1.5
C0098,C0001,1.831888246628131
C0098,C0002,2.0
C0098,C0003,1.7906976744186047
C0098,C0004,3.3037974683544302
C0098,C0005,1.6805555555555556
C0098,C0006,1.7545454545454544
C0098,C0007,1.6933333333333334
C0098,C0008,1.6727272727272724
C0098,C0009,1.792857142857143
C0098,C0010,1.878787878787879
C0098,C0011,1.4999999999999998
C0098,C0012,1.6923076923076925
C0098,C0013,1.7169811320754715
C0098,C0014,1.6818181818181819
C0098,C0015,2.048780487804878
C0098,C0016,1.9156626506024095
C0098,C0017,2.0
C0098,C0019,1.7272727272727273
C0098,C0020,1.6666666666666667
C0098,C0021,1.5
C0098,C0022,1.952380952380952
C0098,C0023,2.6666666666666665
C0098,C0024,2.6666666666666665
C0098,C0025,1.4
C0098,C0026,1.0
C0098,C0027,2.0
C0098,C0028,9.4
C0098,C0029,1.25
C0098,C0031,1.85
C0098,C0032,2.5
C0098,C0033,1.608695652173913
C0098,C0034,1.8333333333333333
C0098,C0035,1.64
C0098,C0037,1.0
C0098,C0038,1.5384615384615385
C0098,C0040,2.0
C0098,C0041,1.3333333333333333
C0098,C0042,2.024390243902439
C0098,C0044,1.0
C0098,C0045,1.2
C0098,C0046,1.6923076923076923
C0098,C0048,1.9090909090909092
C0098,C0049,1.6666666666666665
C0098,C0050,1.0
C0098,C0051,1.6
C0098,C0052,1.75
C0098,C0053,1.6210526315789473
C0098,C0054,1.631578947368421
C0098,C0055,1.7397260273972601
C0098,C0056,1.5438596491228072
C0098,C0057,2.2142857142857144
C0098,C0058,1.588235294117647
C0098,C0059,1.8571428571428572
C0098,C0061,1.75
C0098,C0062,1.6250000000000002
C0098,C0063,2.0
C0098,C0064,1.4285714285714286
C0098,C0065,1.9000000000000001
C0098,C0067,1.9500000000000002
C0098,C0068,1.625
C0098,C0070,2.2083333333333335
C0098,C0071,1.0
C0098,C0072,1.3333333333333335
C0098,C0073,1.375
C0098,C0074,1.2142857142857142
C0098,C0075,2.0624999999999996
C0098,C0076,1.7777777777777777
C0098,C0077,1.25
C0098,C0078,1.5882352941176472
C0098,C0079,1.9166666666666667
C0098,C0081,1.5
C0098,C0082,1.5
C0098,C0083,2.0
C0098,C0084,1.2999999999999998
C0098,C0086,1.5714285714285714
C0098,C0087,1.7857142857142858
C0098,C0088,1.5999999999999999
C0098,C0089,1.75
C0098,C0092,1.1111111111111112
C0098,C0093,1.8333333333333333
C0098,C0096,1.4444444444444444
C0098,C0097,1.75
C0098,C0098,1.4814814814814816
C0098,C0099,1.3333333333333333
C0098,C0100,1.875
C0098,C0102,2.466666666666667
C0098,C0103,1.0
C0098,C0104,1.4285714285714286
C0098,C0105,1.8800000000000001
C0098,C0107,1.3333333333333333
C0098,C0108,1.5
C0098,C0109,1.5800000000000003
C0098,C0110,1.222222222222222
C0098,C0111,3.3333333333333335
C0098,C0112,2.6666666666666665
C0098,C0114,2.0
C0098,C0115,1.7647058823529411
C0098,C0116,2.0
C0098,C0117,1.8825065274151438
C0098,C0118,2.1587301587301586
C0098,C0119,1.808641975308642
C0098,C0120,1.64
C0098,C0121,1.5789473684210524
C0098,C0122,1.6829268292682928
C0098,C0123,1.625
C0098,C0124,1.588235294117647
C0098,C0125,2.5
C0098,C0126,1.846153846153846
C0098,C0127,1.857142857142857
C0098,C0128,1.8571428571428574
C0098,C0129,1.7968750000000002
C0098,C0130,1.5681818181818181
C0098,C0132,1.846153846153846
C0098,C0133,2.314285714285714
C0098,C0134,2.3
C0098,C0135,1.8125000000000002
C0098,C0136,2.058823529411765
C0098,C0137,1.8421052631578947
C0098,C0138,1.8823529411764708
C0098,C0139,2.034090909090909
C0098,C0140,3.2222222222222223
C0098,C0141,1.0
C0098,C0142,1.9000000000000001
C0098,C0143,1.7837837837837838
C0098,C0144,1.8448275862068966
C0098,C0145,1.8125
C0098,C0146,1.0
C0099,C0001,1.783132530120482
C0099,C0002,2.6666666666666665
C0099,C0003,1.7
C0099,C0004,1.1111111111111112
C0099,C0005,2.0
C0099,C0006,2.2
C0099,C0007,1.7291666666666665
C0099,C0008,1.8428571428571427
C0099,C0009,1.7173913043478262
C0099,C0010,2.185185185185185
C0099,C0011,2.230769230769231
C0099,C0012,2.111111111111111
C0099,C0013,1.7058823529411762
C0099,C0014,1.6363636363636365
C0099,C0015,1.6551724137931034
C0099,C0016,1.6909090909090911
C0099,C0017,2.6666666666666665
C0099,C0019,1.8333333333333333
C0099,C0021,1.5
C0099,C0022,1.5
C0099,C0023,1.0
C0099,C0029,1.0
C0099,C0031,1.5
C0099,C0034,2.3333333333333335
C0099,C0035,2.0
C0099,C0038,2.857142857142857
C0099,C0040,1.6666666666666667
C0099,C0041,1.0
C0099,C0042,1.5294117647058822
C0099,C0043,1.5
C0099,C0044,1.0
C0099,C0045,2.0
C0099,C0047,2.0
C0099,C0049,2.3043478260869565
C0099,C0050,1.0
C0099,C0051,1.5
C0099,C0052,2.12
C0099,C0053,1.2
C0099,C0054,1.7272727272727273
C0099,C0055,2.0555555555555554
C0099,C0056,1.4666666666666666
C0099,C0059,1.4166666666666667
C0099,C0060,1.6666666666666667
C0099,C0061,2.0
C0099,C0063,2.6666666666666665
C0099,C0065,1.375
C0099,C0067,2.05
C0099,C0068,1.4444444444444444
C0099,C0074,1.5555555555555556
C0099,C0076,2.185185185185185
C0099,C0081,1.4285714285714286
C0099,C0085,3.1666666666666665
C0099,C0089,1.7857142857142858
C0099,C0090,1.3333333333333333
C0099,C0091,1.3333333333333333
C0099,C0093,1.0
C0099,C0094,1.6666666666666667
C0099,C0095,1.6666666666666667
C0099,C0098,1.5
C0099,C0100,1.0
C0099,C0102,1.75
C0099,C0103,2.25
C0099,C0105,1.6363636363636365
C0099,C0111,2.1666666666666665
C0099,C0114,1.3333333333333333
C0099,C0115,1.2500000000000002
C0099,C0117,1.8157894736842106
C0099,C0118,1.6470588235294117
C0099,C0119,1.6
